Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
29971,63.375,470.1875,-50.75,4.089844,2.400391,5.874512,0.06445313,-0.005859375,-0.2519531
29973,25.9375,431.1875,-58.8125,-2.806152,0.230957,-0.6982422,0.06445313,-0.005859375,-0.2519531
29974,47.8125,247.5,-5.0625,-3.432617,-0.152832,-0.9492188,0.07617188,-0.007324219,-0.2480469
29976,34.9375,176.25,-13.8125,-0.6953125,0.3203125,3.753906,0.08251953,-0.008789063,-0.2436523
29977,27.5625,236.5625,-26,-0.1855469,0.3510742,3.441895,0.08251953,-0.008789063,-0.2436523
29979,23.75,182.6875,-16.75,-1.131348,0.01367188,0.5541992,0.08935547,-0.008789063,-0.2412109
29980,31.1875,145.125,-10.6875,-0.3798828,-0.1801758,0.5810547,0.09423828,-0.008789063,-0.2412109
29982,30.5,162.625,-14,0.3710938,0.1879883,1.348145,0.09423828,-0.008789063,-0.2412109
29983,19.25,184,-18.1875,0.1064453,0.5024414,1.278809,0.09716797,-0.008789063,-0.2412109
29985,7.1875,172.125,-19.875,-0.4892578,0.4248047,1.117188,0.1020508,-0.01025391,-0.2382813
29986,3.4375,148.1875,-20.25,-0.765625,0.2583008,1.282715,0.1020508,-0.01025391,-0.2382813
29988,1.5,124.1875,-18.0625,-0.7695313,0.246582,1.467773,0.1035156,-0.01025391,-0.2368164
29989,-2.375,104.625,-16.75,-0.6835938,0.2387695,1.382813,0.1083984,-0.01123047,-0.2353516
29991,-3.25,85.375,-15.1875,-0.5239258,0.1416016,1.178711,0.1083984,-0.01123047,-0.2353516
29992,-4.1875,73.875,-14.3125,-0.2866211,0.1108398,1.101563,0.1098633,-0.01123047,-0.2353516
29994,-3.5,70.625,-14.125,-0.1894531,0.08349609,1.120605,0.1123047,-0.008789063,-0.2329102
29995,-3.6875,68.5,-14,-0.1855469,0.09521484,1.166992,0.1123047,-0.008789063,-0.2329102
29997,-2.1875,62.375,-13.3125,-0.3022461,0.07177734,1.178711,0.1152344,-0.01025391,-0.2329102
29998,-1.0625,51.5625,-11.5625,-0.3720703,0.07568359,1.166992,0.1162109,-0.01025391,-0.2329102
30000,0.0625,40,-9.3125,-0.3759766,0.07177734,1.178711,0.1162109,-0.01025391,-0.2329102
30001,1.625,31.3125,-7.625,-0.2905273,0.07568359,1.147949,0.1162109,-0.008789063,-0.2314453
30003,3.0625,26.375,-6.3125,-0.1928711,0.04833984,1.097656,0.1191406,-0.01025391,-0.2314453
30004,5.125,23.9375,-5,-0.1230469,0.01757813,1.05127,0.1191406,-0.01025391,-0.2314453
30006,7.5,22.5625,-4.0625,-0.1113281,0.01367188,1.047363,0.1191406,-0.01123047,-0.2329102
30007,9.3125,21.0625,-3.125,-0.1230469,0.02929688,1.05127,0.1176758,-0.008789063,-0.2314453
30009,10.625,18.3125,-2.3125,-0.1582031,0.06787109,1.047363,0.1176758,-0.008789063,-0.2314453
30010,10.9375,14.625,-1.5625,-0.1621094,0.09130859,1.059082,0.1176758,-0.01025391,-0.2299805
30012,11.3125,11.125,-0.75,-0.1582031,0.09130859,1.062988,0.1176758,-0.01123047,-0.2299805
30013,12.5625,8.5,0,-0.1347656,0.06396484,1.055176,0.1176758,-0.01123047,-0.2299805
30015,14.1875,7.1875,0.5625,-0.1074219,0.02929688,1.02832,0.1201172,-0.01025391,-0.2314453
30016,15.9375,6.4375,1.1875,-0.08398438,0.03662109,1.005371,0.121582,-0.01025391,-0.2299805
30018,16.8125,6.0625,1.625,-0.08398438,0.06005859,0.9975586,0.121582,-0.01025391,-0.2299805
30019,17.0625,5.3125,1.8125,-0.07617188,0.08740234,1.001465,0.1191406,-0.01025391,-0.2299805
30021,16.4375,5,1.4375,-0.09179688,0.1220703,1.005371,0.121582,-0.01269531,-0.2299805
30022,15.625,4.5625,1.4375,-0.08789063,0.1259766,0.9897461,0.121582,-0.01269531,-0.2299805
30024,15,3.9375,0.8125,-0.08007813,0.1259766,0.9975586,0.1201172,-0.01123047,-0.2285156
30025,13.875,4.4375,0.375,-0.06054688,0.1337891,1.008789,0.1191406,-0.01269531,-0.2285156
30027,12.375,4.9375,-0.125,-0.05664063,0.1376953,0.9936523,0.1191406,-0.01269531,-0.2285156
30028,10.9375,5.5,-1,-0.05664063,0.1455078,0.9936523,0.121582,-0.01416016,-0.2299805
30030,9.0625,6.0625,-1.4375,-0.05664063,0.1572266,1.005371,0.121582,-0.015625,-0.2299805
30031,6.8125,6.875,-2.25,-0.05664063,0.1572266,0.9975586,0.121582,-0.015625,-0.2299805
30033,4.6875,7.6875,-3.0625,-0.06445313,0.1572266,1.008789,0.121582,-0.01269531,-0.2299805
30034,2.4375,7.875,-3.875,-0.06445313,0.1728516,0.9897461,0.121582,-0.01416016,-0.2285156
30036,0.25,8.0625,-4.5,-0.06054688,0.1533203,0.9819336,0.121582,-0.01416016,-0.2285156
30037,-1.375,9.5,-5,-0.03369141,0.1376953,0.9741211,0.1230469,-0.01269531,-0.2314453
30039,-2.125,11.375,-5.25,-0.02978516,0.09130859,0.9707031,0.121582,-0.01269531,-0.2314453
30040,-2.125,12.9375,-5.625,-0.02978516,0.07568359,0.9707031,0.121582,-0.01269531,-0.2314453
30042,-2.0625,14.5625,-5.5625,-0.04492188,0.07177734,0.9780273,0.121582,-0.01269531,-0.2299805
30043,-1.75,15.375,-5.4375,-0.05664063,0.07568359,0.9858398,0.121582,-0.01416016,-0.2299805
30045,-1.0625,15.9375,-5.375,-0.07617188,0.07958984,0.9858398,0.121582,-0.01416016,-0.2299805
30047,-0.25,15.875,-4.8125,-0.08007813,0.07177734,0.9975586,0.1230469,-0.01123047,-0.2299805
30049,0.4375,15.9375,-4.3125,-0.09179688,0.06005859,0.9897461,0.1230469,-0.01416016,-0.2270508
30050,1.5625,15.75,-3.8125,-0.07617188,0.03662109,0.9936523,0.1230469,-0.01416016,-0.2270508
30052,3.25,16.1875,-3.1875,-0.07617188,0.02929688,0.9858398,0.1240234,-0.01416016,-0.2285156
30053,5.125,16.5625,-2.5,-0.07617188,0.02929688,0.9936523,0.1230469,-0.01123047,-0.2260742
30055,6.75,16.5625,-1.8125,-0.08007813,0.02148438,0.9936523,0.1230469,-0.01123047,-0.2260742
30056,8.5625,16.5,-1.125,-0.08398438,0.04052734,0.9936523,0.1240234,-0.01025391,-0.2270508
30058,9.4375,16.375,-0.625,-0.08398438,0.03662109,0.9667969,0.1254883,-0.01269531,-0.2270508
30059,10.625,17.4375,-0.25,-0.07226563,0.05615234,0.9975586,0.1254883,-0.01269531,-0.2270508
30061,11.125,18,0,-0.09179688,0.07177734,0.9819336,0.1230469,-0.01123047,-0.2285156
30062,11.4375,17.5,0.125,-0.08789063,0.07177734,0.9667969,0.1254883,-0.015625,-0.2314453
30064,10.9375,18.25,-0.0625,-0.07226563,0.09130859,0.9667969,0.1254883,-0.015625,-0.2314453
30065,10,19.5625,-0.375,-0.04492188,0.1181641,0.9472656,0.1269531,-0.01269531,-0.2270508
30067,8.5,21.5,-0.9375,-0.04492188,0.1376953,0.9511719,0.1269531,-0.01416016,-0.2270508
30068,6.875,23.1875,-1.625,-0.06445313,0.1298828,0.9511719,0.1269531,-0.01416016,-0.2270508
30070,5.1875,23.5625,-1.9375,-0.08007813,0.1259766,0.9741211,0.1269531,-0.01416016,-0.2260742
30071,4.0625,24,-2.5,-0.08398438,0.1298828,0.9628906,0.1293945,-0.01416016,-0.2260742
30073,2.1875,24.9375,-2.9375,-0.07617188,0.1298828,0.9628906,0.1293945,-0.01416016,-0.2260742
30074,0.8125,26.125,-3.5,-0.08007813,0.1220703,0.9550781,0.1293945,-0.015625,-0.2260742
30076,-0.25,26.3125,-3.5,-0.1035156,0.1142578,0.9741211,0.1293945,-0.01660156,-0.2260742
30077,-0.75,25.9375,-3.3125,-0.1347656,0.1030273,1.005371,0.1293945,-0.01660156,-0.2260742
30079,-0.75,24.75,-2.75,-0.1503906,0.09912109,1.020508,0.1293945,-0.01660156,-0.2260742
30080,-0.625,23.625,-2.375,-0.1425781,0.07177734,1.008789,0.1293945,-0.01660156,-0.2260742
30082,-0.125,22.875,-2,-0.1308594,0.07177734,1.005371,0.1293945,-0.01660156,-0.2260742
30083,-0.625,22.625,-1.625,-0.1347656,0.1030273,1.020508,0.1308594,-0.01660156,-0.2246094
30085,-1.5625,21.6875,-1.125,-0.1425781,0.1142578,1.008789,0.1308594,-0.015625,-0.2231445
30086,-2.375,20.5,-1.0625,-0.1542969,0.1220703,1.012695,0.1308594,-0.015625,-0.2231445
30088,-2.625,18.9375,-0.5,-0.1660156,0.1142578,0.9975586,0.1318359,-0.015625,-0.2231445
30089,-2.9375,17.4375,-0.125,-0.1308594,0.1108398,0.9741211,0.1333008,-0.01416016,-0.2216797
30091,-3.75,17.8125,0.125,-0.1074219,0.1108398,0.9741211,0.1333008,-0.01416016,-0.2216797
30092,-4.125,18.3125,0.25,-0.1269531,0.1259766,0.9936523,0.1318359,-0.01660156,-0.2231445
30094,-5,17.3125,0.0625,-0.1503906,0.1337891,0.9819336,0.1318359,-0.01269531,-0.2246094
30095,-6.0625,16.4375,0,-0.1464844,0.1220703,0.9780273,0.1318359,-0.01269531,-0.2246094
30097,-6.1875,16.3125,0,-0.1269531,0.1069336,0.9741211,0.1357422,-0.01416016,-0.2246094
30098,-6.375,16.5,0.25,-0.1269531,0.1142578,0.9897461,0.1347656,-0.01123047,-0.2216797
30100,-6.25,16.0625,0.125,-0.1425781,0.09912109,1.005371,0.1347656,-0.01123047,-0.2216797
30101,-5.1875,14.8125,0.6875,-0.1621094,0.08740234,1.016602,0.1357422,-0.01123047,-0.2202148
30103,-4.0625,13.8125,1,-0.1660156,0.07958984,1.008789,0.1347656,-0.01416016,-0.2231445
30104,-2.9375,12.75,1.6875,-0.1621094,0.07958984,1.024414,0.1347656,-0.01416016,-0.2231445
30106,-2.9375,11.8125,2.0625,-0.1582031,0.1030273,1.008789,0.1347656,-0.015625,-0.2216797
30107,-2.6875,11.8125,2.25,-0.1074219,0.1181641,0.9741211,0.1357422,-0.01269531,-0.2231445
30109,-2.5625,11.8125,2.4375,-0.1269531,0.1030273,0.9780273,0.1357422,-0.01269531,-0.2231445
30110,-2.1875,12.6875,2.375,-0.1152344,0.1220703,0.9858398,0.1357422,-0.015625,-0.2231445
30112,-2.5625,13.5,2.375,-0.1035156,0.1298828,0.9741211,0.1357422,-0.01416016,-0.2202148
30113,-1.875,14.1875,2.75,-0.1113281,0.09130859,0.9936523,0.1357422,-0.01416016,-0.2202148
30115,-1.75,16.1875,2.8125,-0.1035156,0.1142578,0.9897461,0.1347656,-0.01416016,-0.2246094
30116,-1.1875,16.375,3.3125,-0.1269531,0.1030273,0.9819336,0.137207,-0.015625,-0.2216797
30118,-0.625,15.4375,3.1875,-0.1621094,0.06396484,1.020508,0.137207,-0.015625,-0.2216797
30119,-0.1875,15.375,4.125,-0.1152344,0.1181641,0.9667969,0.1357422,-0.01416016,-0.2192383
30121,-0.5,15.6875,3.5625,-0.1542969,0.1220703,1.02832,0.137207,-0.01416016,-0.2202148
30122,0.8125,12.8125,4.5,-0.2319336,0.1220703,1.02832,0.137207,-0.01416016,-0.2202148
30124,0.875,13.75,5.125,-0.006347656,0.1494141,0.9165039,0.1381836,-0.01123047,-0.2177734
30125,2.3125,19.625,5.5,-0.08398438,0.07177734,1.062988,0.1357422,-0.01269531,-0.2216797
30127,4.3125,20.375,6.625,-0.2084961,0.06005859,1.062988,0.1357422,-0.01269531,-0.2216797
30128,4.5625,17.1875,7.25,-0.1967773,0.1337891,0.9589844,0.1357422,-0.01806641,-0.2202148
30130,3.3125,15.125,7,-0.1582031,0.1845703,0.9819336,0.1381836,-0.01416016,-0.2192383
30131,1.9375,17.3125,6.4375,-0.1152344,0.1611328,1.043945,0.1381836,-0.01416016,-0.2192383
30133,1.8125,20.25,6.125,-0.1308594,0.1069336,1.047363,0.137207,-0.015625,-0.2202148
30134,1.6875,19.625,5.875,-0.1542969,0.1533203,0.9858398,0.1396484,-0.01416016,-0.2202148
30136,0.25,19.375,4.9375,-0.1347656,0.1958008,1.001465,0.1396484,-0.01416016,-0.2202148
30137,-0.5,21.5,3.5625,-0.1308594,0.1376953,1.036133,0.1411133,-0.015625,-0.2163086
30139,0,23.3125,3.1875,-0.1582031,0.1108398,1.047363,0.1411133,-0.01416016,-0.2177734
30140,0.5625,23,2.625,-0.1738281,0.1220703,1.012695,0.1411133,-0.01416016,-0.2177734
30142,0.3125,22.5,1.5625,-0.1582031,0.1494141,1.005371,0.1411133,-0.015625,-0.2192383
30145,0.3125,22.8125,0.375,-0.1738281,0.1259766,1.047363,0.1435547,-0.01416016,-0.2148438
30147,1.1875,23.375,-0.0625,-0.1738281,0.08740234,1.036133,0.1435547,-0.01416016,-0.2148438
30148,2.875,23.5,0.0625,-0.1660156,0.07958984,1.016602,0.1411133,-0.015625,-0.2177734
30150,4.5625,24.625,1.0625,-0.1660156,0.09521484,1.032227,0.1450195,-0.01806641,-0.2192383
30151,4.875,26.125,1.5625,-0.1621094,0.1376953,1.024414,0.1450195,-0.01806641,-0.2192383
30153,5.625,27.125,2.4375,-0.1386719,0.1259766,0.9975586,0.1459961,-0.01416016,-0.2163086
30154,5.125,30.375,1.5625,-0.06445313,0.1611328,1.012695,0.1450195,-0.015625,-0.2133789
30156,5.125,36.4375,0.75,-0.03369141,0.1298828,1.062988,0.1450195,-0.015625,-0.2133789
30157,4.5625,43.5625,-2.9375,-0.06054688,0.1259766,1.062988,0.1459961,-0.015625,-0.2163086
30159,4.1875,47.5625,-5,-0.09570313,0.1142578,1.024414,0.1459961,-0.01660156,-0.2124023
30160,3,49.875,-6.9375,-0.07226563,0.1298828,0.9780273,0.1459961,-0.01660156,-0.2124023
30162,0.75,57.1875,-10,0.0009765625,0.1728516,1.040039,0.1489258,-0.015625,-0.2148438
30163,-3.125,68.5,-12.375,0.06347656,0.2270508,1.070801,0.152832,-0.01660156,-0.2163086
30165,-7.3125,79.875,-15.4375,0.09863281,0.2192383,1.043945,0.152832,-0.01660156,-0.2163086
30166,-13.8125,95,-16.875,0.2036133,0.2929688,1.036133,0.152832,-0.015625,-0.2148438
30168,-18.6875,116.125,-20.3125,0.2583008,0.246582,1.124512,0.1538086,-0.01416016,-0.2094727
30169,-19.125,137.9375,-23.5625,0.230957,0.1918945,1.166992,0.1538086,-0.01416016,-0.2094727
30171,-19.625,153,-24.5,0.199707,0.3046875,1.147949,0.1577148,-0.01123047,-0.2080078
30172,-13.1875,178.5625,-28.625,0.5424805,0.02929688,1.240234,0.1630859,-0.01269531,-0.206543
30174,-0.375,226.3125,-29.8125,0.7138672,-0.06738281,1.648926,0.1630859,-0.01269531,-0.206543
30175,21.375,284.8125,-29.5625,0.9042969,-0.3427734,1.656738,0.1669922,-0.01123047,-0.2011719
30177,54.5625,352.4375,-34.0625,1.262695,-0.5678711,2.211914,0.1733398,-0.01025391,-0.1972656
30178,92,452.4375,-31.4375,1.609375,-0.8359375,2.381348,0.1733398,-0.01025391,-0.1972656
30180,121.8125,533.375,-18.25,1.854492,-0.3974609,2.408691,0.1826172,-0.01416016,-0.1914063
30181,105.5,641.3125,15.3125,2.138672,-0.07910156,3.364746,0.1943359,-0.01416016,-0.1777344
30183,102.25,753.375,34.6875,1.819336,0.009765625,2.925293,0.1943359,-0.01416016,-0.1777344
30184,133.3125,795.9375,54.5,1.398926,-0.8588867,2.512695,0.2070313,-0.01806641,-0.1640625
30186,182.75,821.8125,59.0625,0.6044922,-1.04541,3.68457,0.2211914,-0.02050781,-0.1464844
30187,235.375,764,47.4375,3.423828,-0.6533203,4.101074,0.2211914,-0.02050781,-0.1464844
30189,232.75,780.75,7.4375,4.358398,-0.7348633,6.915527,0.234375,-0.02880859,-0.1259766
30190,212.3125,696.6875,-47.875,4.389648,-0.4086914,6.198242,0.2407227,-0.03027344,-0.1079102
30192,155.875,543.3125,-106,0.8500977,0.01367188,7.817871,0.2407227,-0.03027344,-0.1079102
30193,105.625,267.5625,-95.125,-2.583984,0.5141602,6.541504,0.2485352,-0.03125,-0.09277344
30195,33.9375,-18.5625,-74.6875,-1.929688,0.956543,5.227051,0.2524414,-0.03027344,-0.0859375
30196,-39.8125,-168.75,-76.5,1.36377,1.006836,3.912109,0.2524414,-0.03027344,-0.0859375
30198,-80.5625,-169.5,-79.9375,3.661133,0.4755859,2.185059,0.2524414,-0.02880859,-0.08886719
30199,-95.4375,-103,-77.875,4.190918,0.03320313,1.263672,0.2509766,-0.02587891,-0.09277344
30201,-94.25,-17.9375,-71.3125,4.120605,-0.06347656,0.7661133,0.2509766,-0.02587891,-0.09277344
30202,-96.8125,37.4375,-67.5,3.088867,0.01367188,0.6040039,0.2509766,-0.02197266,-0.09570313
30204,-98.3125,47.25,-63.5,2.07666,0.07958984,0.762207,0.2509766,-0.02050781,-0.09570313
30205,-97.5625,27.125,-60.8125,1.461426,0.1298828,1.078613,0.2509766,-0.02050781,-0.09570313
30207,-96,-11.4375,-61,1.227539,0.1611328,1.30957,0.2509766,-0.015625,-0.09423828
30208,-90.25,-47.5,-62.0625,1.305664,0.1108398,1.51416,0.2509766,-0.015625,-0.09570313
30210,-79.25,-74.6875,-63.375,1.539063,0.05615234,1.599121,0.2509766,-0.015625,-0.09570313
30211,-64.9375,-91.375,-64.4375,1.745605,0.04052734,1.599121,0.2509766,-0.01269531,-0.09716797
30213,-51.875,-101.9375,-64.5625,1.834961,0.09521484,1.537109,0.2470703,-0.007324219,-0.09814453
30214,-43.4375,-110.8125,-63.6875,1.733887,0.1879883,1.44873,0.2470703,-0.007324219,-0.09814453
30216,-38.6875,-121.8125,-60.625,1.605469,0.246582,1.352051,0.2460938,-0.005859375,-0.09960938
30217,-37.0625,-135.125,-55.875,1.42627,0.3354492,1.236328,0.2460938,-0.003417969,-0.1040039
30219,-37.1875,-148.625,-49.8125,1.293945,0.3745117,1.120605,0.2460938,-0.003417969,-0.1040039
30220,-37.3125,-160.5625,-43.8125,1.196289,0.3862305,1.020508,0.2436523,-0.003417969,-0.1079102
30222,-37,-170.6875,-37.375,1.161621,0.3979492,0.9550781,0.2407227,-0.001953125,-0.1118164
30223,-36,-177.5,-31.25,1.138184,0.4130859,0.9086914,0.2407227,-0.001953125,-0.1118164
30225,-34.3125,-181.75,-25.0625,1.122559,0.4208984,0.9321289,0.2382813,-0.0009765625,-0.1186523
30226,-32.75,-184.1875,-18.6875,1.083496,0.4248047,0.9511719,0.2368164,0.001464844,-0.121582
30228,-30.75,-187.1875,-13.3125,1.037109,0.4057617,1.016602,0.2368164,0.001464844,-0.121582
30229,-27.5,-191.125,-8.125,0.9550781,0.378418,1.117188,0.2329102,0.001464844,-0.1245117
30231,-23.125,-196.875,-3.8125,0.8735352,0.347168,1.205566,0.2304688,0.002929688,-0.1269531
30232,-18.25,-204.9375,0,0.7954102,0.347168,1.282715,0.2304688,0.002929688,-0.1269531
30234,-13.1875,-215.0625,3.4375,0.7060547,0.3354492,1.359863,0.2290039,0.00390625,-0.1367188
30235,-8.5,-226,6.5625,0.6044922,0.3125,1.41748,0.2241211,0.00390625,-0.1396484
30237,-4.3125,-237.5625,9.5625,0.5307617,0.3242188,1.452637,0.2241211,0.00390625,-0.1396484
30238,-1.1875,-249.3125,13.125,0.440918,0.3203125,1.459961,0.2202148,0.00390625,-0.1450195
30240,-0.0625,-260.625,16.8125,0.3710938,0.347168,1.433105,0.2172852,0.002929688,-0.1489258
30242,0.125,-270.4375,20.25,0.3046875,0.3510742,1.371582,0.2172852,0.002929688,-0.1489258
30244,-0.5625,-278.625,24,0.246582,0.3588867,1.321289,0.2124023,0.002929688,-0.1533203
30245,-2.1875,-285.3125,27.875,0.1762695,0.3588867,1.251953,0.2060547,0.001464844,-0.1601563
30247,-5.25,-290.9375,31.5625,0.1450195,0.3588867,1.197754,0.2060547,0.001464844,-0.1601563
30248,-8.8125,-295,35.125,0.1333008,0.3354492,1.166992,0.2021484,-0.001953125,-0.168457
30250,-13.4375,-296.8125,38.125,0.137207,0.328125,1.147949,0.1982422,0,-0.1723633
30251,-17.875,-296.875,40.375,0.1293945,0.3085938,1.163086,0.1982422,0,-0.1723633
30253,-21,-296.6875,42.25,0.1142578,0.2617188,1.205566,0.1914063,0.001464844,-0.1806641
30254,-22.6875,-297.3125,43.0625,0.04003906,0.2231445,1.244141,0.1875,0.00390625,-0.1875
30256,-22.625,-299.5,43.375,-0.01025391,0.1806641,1.313477,0.1875,0.00390625,-0.1875
30257,-21.3125,-303,42.875,-0.06054688,0.1416016,1.375488,0.1796875,0.00390625,-0.1943359
30259,-17,-307.5,41.9375,-0.09179688,0.1069336,1.425293,0.1708984,0.005371094,-0.1982422
30260,-11.875,-311.25,41.4375,-0.1230469,0.09130859,1.506348,0.1708984,0.005371094,-0.1982422
30262,-6.75,-315.375,40.5,-0.1464844,0.1142578,1.564453,0.1655273,0.00390625,-0.2041016
30263,-2.3125,-319.75,39.9375,-0.2006836,0.1220703,1.610352,0.1567383,0.001464844,-0.2080078
30265,1,-324.8125,40.0625,-0.2241211,0.1376953,1.64502,0.1567383,0.001464844,-0.2080078
30266,2.3125,-328.6875,40.625,-0.2436523,0.1689453,1.660645,0.1489258,0.002929688,-0.2109375
30268,1.4375,-332.125,41.3125,-0.2475586,0.2114258,1.679688,0.1435547,0.001464844,-0.2192383
30269,-1.5,-334.5,42.1875,-0.2670898,0.2231445,1.679688,0.1435547,0.001464844,-0.2192383
30271,-5.625,-336.4375,42.625,-0.2553711,0.230957,1.679688,0.1357422,0,-0.2216797
30272,-10.1875,-337.1875,42.5625,-0.2280273,0.199707,1.683594,0.1279297,0,-0.2299805
30274,-12.9375,-337.0625,41.5625,-0.1894531,0.1689453,1.714355,0.1279297,0,-0.2299805
30275,-14.875,-336.375,40.125,-0.1503906,0.1337891,1.760742,0.1191406,0,-0.2329102
30277,-15.375,-335.5625,37.4375,-0.1230469,0.09130859,1.833984,0.1098633,0,-0.2353516
30278,-14.4375,-334.9375,33.875,-0.1152344,0.04833984,1.899414,0.1098633,0,-0.2353516
30280,-12.75,-335.3125,29.5625,-0.09960938,0.01367188,1.969238,0.1010742,-0.0009765625,-0.2412109
30281,-10.25,-336.0625,25.3125,-0.1035156,0.03320313,2.04248,0.09326172,0.001464844,-0.2412109
30283,-8.5625,-336.75,20.8125,-0.1035156,0.09130859,2.10791,0.09326172,0.001464844,-0.2412109
30284,-8.0625,-337.25,16.625,-0.1035156,0.1572266,2.154297,0.08544922,0,-0.2451172
30286,-7.625,-335.75,13.5625,-0.1113281,0.2426758,2.258301,0.07470703,0,-0.2480469
30287,-7.1875,-334.9375,12.125,-0.1699219,0.3164063,2.34668,0.07470703,0,-0.2480469
30289,-6.625,-335.125,11.5,-0.2397461,0.3901367,2.439453,0.06591797,0.001464844,-0.2490234
30290,-5.4375,-336,11.75,-0.3374023,0.4560547,2.543457,0.05810547,0.001464844,-0.2504883
30292,-2.5625,-338.1875,12,-0.4892578,0.4638672,2.624512,0.05810547,0.001464844,-0.2504883
30293,3.25,-342.375,12.4375,-0.6757813,0.4091797,2.670898,0.04882813,-0.0009765625,-0.253418
30295,12.3125,-347.75,12.5625,-0.8549805,0.3164063,2.689941,0.03710938,0,-0.2548828
30296,23.375,-353.5,11.25,-1.045898,0.2504883,2.651367,0.03710938,0,-0.2548828
30298,33,-357.25,9.5,-1.189941,0.2348633,2.559082,0.03076172,0,-0.2558594
30299,39.125,-357.0625,8.375,-1.314453,0.3085938,2.404785,0.01904297,0,-0.2587891
30301,40.125,-351.9375,8.75,-1.392578,0.3901367,2.285156,0.01904297,0,-0.2587891
30302,36.9375,-340.5625,11.4375,-1.501465,0.5024414,2.126953,0.01123047,-0.001953125,-0.2558594
30304,28.9375,-325.4375,14.6875,-1.641602,0.6342773,1.980469,0.0009765625,-0.003417969,-0.2573242
30305,20.6875,-310,19.5,-1.844238,0.6772461,1.833984,0.0009765625,-0.003417969,-0.2573242
30307,12.625,-293.5,25.125,-1.992188,0.7041016,1.780273,-0.007324219,-0.003417969,-0.2558594
30308,6.1875,-277.5,29.9375,-2.128418,0.7119141,1.737793,-0.01660156,-0.001953125,-0.2548828
30310,2.6875,-262.9375,32.6875,-2.241211,0.6655273,1.707031,-0.01660156,-0.001953125,-0.2548828
30311,2.625,-248.125,33.625,-2.327148,0.6191406,1.741699,-0.02441406,-0.001953125,-0.2573242
30313,4,-233.3125,32.9375,-2.416504,0.6074219,1.772461,-0.03222656,-0.0009765625,-0.2548828
30314,4.875,-220.5625,30.5625,-2.501953,0.6191406,1.799316,-0.03222656,-0.0009765625,-0.2548828
30316,5.875,-207.9375,26.875,-2.599609,0.6381836,1.803223,-0.03613281,-0.001953125,-0.2519531
30317,7.9375,-195.75,21.875,-2.692871,0.6499023,1.780273,-0.04248047,-0.001953125,-0.2519531
30319,12.4375,-184.3125,16.4375,-2.84082,0.6499023,1.737793,-0.04248047,-0.001953125,-0.2519531
30320,20.0625,-172.75,11.4375,-2.992676,0.6342773,1.668457,-0.04882813,-0.003417969,-0.2504883
30322,31.6875,-161.0625,8.125,-3.199219,0.6152344,1.525879,-0.05273438,-0.0009765625,-0.2519531
30323,46.9375,-149.875,6.75,-3.413574,0.5957031,1.382813,-0.05273438,-0.0009765625,-0.2519531
30325,63.5,-139.6875,8.0625,-3.627441,0.5839844,1.213379,-0.05664063,-0.003417969,-0.2504883
30326,78.3125,-129.25,11.375,-3.822266,0.5917969,1.062988,-0.06201172,-0.007324219,-0.2490234
30328,88.5625,-116.1875,17.8125,-3.907715,0.6191406,0.9047852,-0.06201172,-0.007324219,-0.2490234
30329,91.3125,-97.75,26.6875,-4.028809,0.6655273,0.6660156,-0.06445313,-0.007324219,-0.2490234
